Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL
2017-11-03,215.79263305664062,53.13264465332031,80.5649185180664,194.8999938964844,138.56100463867188,61.967247009277344,182.3000030517578,11.119999885559082,81.2581558227539,9.587806701660156,39.77082443237305,66.85023498535156,149.78231811523438,53.0099983215332,60.43115615844727,134.24244689941406,116.59024047851562,117.9499969482422,241.3500061035156,79.9852523803711,166.69366455078125,217.2856292724609,40.636863708496094,93.24162292480469,1049.989990234375
2017-11-06,214.0177459716797,52.69202041625977,81.1322021484375,196.5500030517578,138.45518493652344,59.68268966674805,180.8000030517578,11.93000030517578,80.17538452148438,9.459846496582033,40.05022811889648,66.70355987548828,149.35903930664062,53.7400016784668,60.70649337768555,136.09255981445312,116.93450164794922,115.94000244140624,244.5,81.02870178222656,166.1409454345703,222.1978759765625,40.41434860229492,94.43286895751952,1042.6800537109377
2017-11-07,213.7761383056641,52.83569717407226,82.00498962402344,197.2100067138672,138.04154968261722,59.77093887329102,180.8800048828125,12.050000190734865,78.85418701171875,9.606085777282717,39.69031143188477,66.73289489746094,150.2713623046875,53.7599983215332,59.05448532104492,137.20451354980472,117.29740142822266,117.41999816894531,246.4600067138672,81.4577865600586,164.83535766601562,221.2635803222656,40.952091217041016,94.5186538696289,1052.3900146484377
2017-11-08,213.57171630859372,52.92190933227539,83.53233337402344,196.97000122070312,139.37864685058594,63.290916442871094,184.05999755859372,11.710000038146973,78.88399505615234,9.606085777282717,39.77556228637695,66.59600830078125,151.371826171875,53.7599983215332,58.9405517578125,138.594482421875,117.45558166503906,115.38999938964844,252.7400054931641,81.36027526855469,166.77943420410156,221.15765380859372,40.859375,94.43286895751952,1058.2900390625
2017-11-09,212.2335357666016,53.11347961425781,83.68941497802734,195.5399932861328,138.35899353027344,62.07510375976562,181.9199981689453,11.119999885559082,79.9170913696289,9.41414737701416,39.81818008422852,65.97023773193361,151.00503540039062,53.849998474121094,59.22538757324219,135.00930786132812,117.33460998535156,116.37000274658205,249.6300048828125,80.04376220703125,164.86398315429688,219.52024841308597,40.8871955871582,94.29945373535156,1047.719970703125
2017-11-10,211.3600616455078,52.49087524414063,83.28794860839844,195.2100067138672,138.41671752929688,61.77114868164063,181.72000122070312,11.260000228881836,80.68199157714844,9.350168228149414,39.51508712768555,65.32489776611328,150.76986694335938,54.2599983215332,59.26335525512695,134.79841613769528,117.83707427978516,115.16999816894531,249.4600067138672,81.06770324707031,164.11111450195312,217.1507568359375,40.49778747558594,94.46146392822266,1044.1500244140623
2017-11-13,212.0755920410156,52.96980285644531,83.01739501953125,195.1300048828125,138.44557189941406,62.3790512084961,181.8500061035156,11.09000015258789,81.73497772216797,9.889423370361328,39.96973037719727,65.63777923583984,153.08360290527344,53.52000045776367,58.59876251220703,137.4345703125,117.80916595458984,113.4499969482422,253.72999572753903,81.85762023925781,166.20765686035156,216.44602966308597,41.07262420654297,94.76642608642578,1041.199951171875
2017-11-14,213.1070709228516,52.69202041625977,82.69446563720703,193.75,139.44601440429688,62.78105545043945,181.32000732421875,11.119999885559082,95.0859603881836,9.90770435333252,40.12207794189453,65.96045684814453,152.50985717773438,53.75,58.56078338623047,131.95138549804688,117.5020980834961,109.9800033569336,254.0200042724609,80.84341430664062,163.73947143554688,218.34786987304688,41.88851165771485,95.242919921875,1041.6400146484377
2017-11-15,211.3135986328125,52.51960754394531,81.83042907714844,193.1100006103516,138.77262878417972,61.66328811645508,180.0800018310547,11.06999969482422,90.9733657836914,9.935125350952148,40.20302200317383,65.81378173828125,151.2965850830078,54.0099983215332,61.18120956420898,128.97012329101562,115.27824401855469,110.33999633789062,249.19000244140625,79.99500274658203,164.91160583496094,216.8225555419922,41.45275497436523,95.66223907470705,1036.4100341796877
2017-11-16,213.1906890869141,53.1996955871582,82.4500961303711,194.91000366210938,141.44688415527344,62.87910079956055,182.3000030517578,11.25,89.90052795410156,9.843725204467773,40.14112091064453,67.21199798583984,151.5975341796875,55.2599983215332,62.53888702392578,129.72743225097656,117.41835021972656,110.33000183105469,254.9199981689453,80.3655776977539,167.2654571533203,217.5369415283203,41.37858581542969,94.89030456542969,1048.469970703125
